line_number	line	class_level1	class_level12	class_level123
17338	iudica domine no	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17339	centes me expugni	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17340	impugnantes me	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17341	appropprehende arma michi	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17342	et exurgite in adiutorium meum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17343	fundet frameam et con	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17344	claude aduersus eos qui	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17345	plaintur ne dic aie	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17346	mee salus tua ego sum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17347	confundentur et re	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17348	vereantur similoquere	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17349	tes animam meam	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17350	revertantur retrorsum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17351	et confundantur cogitam	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17352	tes michi maria	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17353	cant tanquam puluis	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17354	ante faciem uenti et an	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17355	gelis domini coartas eos	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17356	dicit uia illorum te	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17357	nebre et subriclini et an	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17358	gens dominus pleques suas	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17359	filiourni gratis ab	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17360	sonderunt michi in monte	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17361	ritu laque sunt lipula	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17362	sue exprobauerunt anim	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17363	mam meam	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17364	venit illi laqueus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17365	quem ignorat et captio	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17366	qua abscondit apprehe	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17367	date ei et in laqueum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17368	cadauit in id ipsum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17369	nunci cuitem meam	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17370	exultabit in domino et	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17371	delectabitur super salvato	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17372	ri suo	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17373	duma ossa mea di	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17374	cent domine quis sumus tuam	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17375	ripiens inopem	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17376	manui tortiorum eius et	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17377	genum tibi paupere a di	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17378	ripientibus eum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17379	surgentes testes ini	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17380	qui que ignorabantur in	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17381	terrogabant me	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17382	retribuebant michi	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17383	incula pro bonis sterilitati	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17384	tem animei mee	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17385	ego autem cum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17386	michi molesti cent indue	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17387	bar ciliciorum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17388	humiliabam in ieum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17389	no animam meam	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17390	oratio mea insuv meo convertetur	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17391	quali proximumquid	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17392	fratrem nostrum sicut compla	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17393	cebam quasi lugens et	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17394	contristatus sicut humiliabar	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17395	et aduersum me lecta	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17396	ti sunt et souvenerunt	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17397	congregata sunt super	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17398	me flagella et ignoravi	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17399	dissipati sunt nes so	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17400	puncti temptauerunt	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17401	messauerunt me semblanatione	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17402	frenduerunt super me decibus suis	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17403	domine quando re	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17404	spicies restitue arvina	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17405	meam a me malignitate	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17406	eorum a leonibus voucta mea	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17407	outitebor tibi in accle	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17408	sia magnific in populo gui	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17409	laudabo te	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17410	non supergaudeant michi	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17411	qui adversantur michi	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17412	inique qui oderunt me	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17413	gratis et auvit oculis	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17414	quoniam michi quid	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17415	pacifice loquebantur et	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17416	in iracundia terre loque	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17417	tes dolos cogitabant	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17418	et dilataverunt super	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17419	me omnes suum dixerunt eil	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17420	euge uiderunt oculi nostri	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17421	vidisti commune lielle	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17422	as domine ne discedas a me	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17423	rurge et intende in	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17424	nudicio meo deus meus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17425	et dominus meus in saula mea	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17426	iudicta ville l effudit	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17427	iusticia tua domine deus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17428	meus no supergaudeant in	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17429	non dicant in cordibus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17430	suis euge euge auve	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17431	nostre nec dicat devorabit	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17432	invis eum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17433	rubescant et reverea	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17434	tur sil qui gratulantur	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17435	malis meis nolite	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17436	nouabitur quatuvione	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17437	et reverencia qui malig	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17438	locutur super me	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17439	exultant et letantur	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17440	quis uolunt iusticia mea	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17441	et dicant semp magnificent	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17442	dominus qui volut parce serui eius	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17443	et lingua mea medita	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17444	bitur iusticiam tua tota	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17445	die laudem tuam	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17446	requiem eternam ad	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17447	anima mea exultabit in	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17448	domino et delectabitur super	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17449	salutari suo aδ complaceat	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17450	repectans expectavi	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17451	dominum et intenditur in	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17452	et exaudiuit preces me	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17453	as et eduxit me de lacu	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17454	miserie et de siitotecis	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17455	statuit supra petram	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17456	pedes meos et deduxit gressus meas	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17457	minimisit in os meum cam	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17458	ticum nouum carme deo nostro	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17459	videbunt multi il time	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17460	bunt et spirigabunt in domino	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17461	beatiours et non	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17462	men domini spes eius et non	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17463	respexit in vanitates et in	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17464	sanias falsas	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17465	multa fecisti tu domine deus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17466	meus mirabilia tua et con	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17467	gitationibus tuis non autem	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17468	qui univers sunt tibi	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17469	nunciaui in locutus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17470	sum multiplicati sunt	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17471	super numerum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17472	sacrificium et oblatio	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17473	nem voluisti aures aut	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17474	perfecisti michi ne	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17475	holocaustum et pro peccato	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17476	meo non postulasti tunc dixi	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17477	ecce ilemo psalmusipalaal	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17478	in capite libri scriptum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17479	est de me ut tacem uolunta	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17480	tem tuam deus meus volui	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17481	lege tua in medio cordis mei	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17482	nunciam iusticiam tuam	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17483	in ecclesia magna ecce labia	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17484	iusticiam tua non ab	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17485	mea non prohibebo domine tu sanctisti	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17486	sanctondi in corde meo ueritas	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17487	tem tuam et salutare tui dixi	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17488	non abscondi misericordiam tuam	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17489	et ueritatem tuam accomissionisto	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17490	tu autem domine ne lon	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17491	ge facias miserationes	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17492	tuas a me misericordia tua et ueri	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17493	tas tua lempliscepisti me	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17494	in circumdederunt mala	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17495	quorum non est numerus co	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17496	prenhenderunt me iniquita	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17497	tes mee et non potuvot videre	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17498	multiplicate sunt super	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17499	capillos capitis mei et cor	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17500	meum cerelinquant me cum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17501	complaceat tibi domine	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17502	ut erias me domine ad abui	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17503	unanoum me respice	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17504	confundentur et revere	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17505	antur simil qui querunt	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17506	anima mea utauterat ea	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17507	conuertentur retrorsum et	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17508	revereantur quoluit michi mala	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17509	erant confestim cotur	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17510	sione sua que dicuntur in euge euge	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17511	exultant et letantur	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17512	super te omnes querentes te et	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17513	dicant semper magnificetur	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17514	dus qui diligunt salutare tuum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17515	ego autem mendicus sum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17516	et pauper dominus et sollicitus mei	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17517	adiutor meus propter	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17518	tor meus tua deus meus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17519	ne tardaveris	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17520	equiem eternam a	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17521	complaceat tibi domine ut	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17522	eruas me domine ad adiuvandum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17523	me respice aδ situit psalmus dauid	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17524	quemadmodum deum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17525	derat cerius ad fon	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17526	tes aquarum ita desiderat	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17527	anima mea ad te deus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17528	itunt anima mea adeum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17529	tote vinum quando uen	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17530	n am et apparebo ante faciem dei	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17531	uerunt michi lacrime	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17532	mee panes die ac nocte	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17533	ou dicitur noster psalmusiglos dies	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17534	ubi est deus tuus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17535	nec recordatus suum et	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17536	effudit in me animam me	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17537	am quoniam transibo in locum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17538	tabernaculi admirabilis	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17539	usque ad dominum deum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17540	in uoce exultationis	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17541	et confessionis son epulatis	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17542	quare tristis es anima mea	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17543	et quare conturbas me	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17544	perag incedquid adhuc	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17545	confitebor illi salutare	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17546	multus mei et deus meus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17547	ad me ipsorum conturbata	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17548	est anima mea propterea	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17549	memor erotui de terra jor	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17550	damois et hermonia monte modicto	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17551	abissus abillum invo	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17552	cat in uoce catharatorum tuarum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17553	omnia excelsa tua et	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17554	fluctus tui super me tallert	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17555	in die mandauit dominus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17556	misericordiam suam et noctea	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17557	ticum eius eliphaal	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17558	pud me oratiodeo	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17559	vite mee dicam deoulce	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17560	pector meus est	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17561	quare oblitus et mes	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17562	et quare contristatus ince	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17563	do dum affligit me munus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17564	dum confringuntur	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17565	ossa mea exprobaverunt	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17566	michi qui tribulant me	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17567	inimici mei	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17568	dum dicunt michi per	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17569	singulos dies ubi est deus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17570	tuus quare tristis escam	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17571	ma mea et que coturban me	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17572	opera inced quoniam adhuc	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17573	confitebor illi salutare	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17574	multus mei et deus meus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17575	requiem eternamento	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17576	na eius domine ad situit anima	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17577	mea ad deum fontem vuum quado	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17578	veniam et apparebo aute fa	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17579	ciem dei vicomplaceat tibi	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17580	domine ut eruas me domine ad	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17581	adiuvandum me respice pa	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17582	ter noster et ne nos et ut	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Psalms
17583	spiritus meus ad te	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17584	nuabitur dies	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17585	mei breviabuntur et lo	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17586	lum michi super et l epul	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17587	crum non peccataui et a	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17588	maritudinibus moratur	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17589	oculus meus libera me	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17590	domine et pone me iuxta te	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17591	et cunus meus magnus pu	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17592	puet contra me dies mei	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17593	transierunt cogitationes	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17594	mee dissipate sunt torque	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17595	tes cor meum joctem uerte	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17596	runt in diem et toritur	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17597	posit tenebrasperoucem	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17598	s sustinueroiterno anima mea	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17599	est et in tenebris strav les	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17600	tulum meum putredimini	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17601	dixi pater meus et mater	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17602	mea tibi soror mea vermibus	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17603	ubi est ergo nunc postula	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17604	cio mea et paciencia mea	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17605	tu es domine deus meus r	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17606	non intres in iudicium cum	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17607	seruis tuis domine educ de tribu	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17608	lacione animas eorum et libera eas	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17609	in memoria eterna sunt iusti	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17610	ab auditione mala non timebunt	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
17611	educ de tribulacione tu in	Office of the Dead	Office of the Dead_Matins	Office of the Dead_Matins_Lessons
