line_number	line	class_level1	class_level12	class_level123
3059	sed mereantur evade ce iudicium	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Canticle
3060	voltionis et tum sanctis citque	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Canticle
3061	electis in celis gaudere vosus	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Canticle
3062	meus ad te ueniat sire acie	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Canticle
3063	inclina domine aurem	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3064	tuam ad preces nostras	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3065	famulorum saionisarumque	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3066	sanctorum tuorum iubeas esse	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3067	consortes per domini domine	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3068	deus qui nos patre et ma	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3069	trem honorare precepisti	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3070	miser clementer amicarez por	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3071	rentum nostrorum eorum quia pes	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3072	cata dimitte nosque eos in eter	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3073	ne claritatis gaudio fac vive	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3074	videlum deus omnium	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3075	conditorum et redemptorum	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3076	amicabitur famulorum scimus	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3077	larumque tuarum remissione	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3078	cunctorum tribue peccatorum	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3079	vert indulgentiam quam semper	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3080	optaverunt puis supplicatio	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3081	nibus consequantire qui vi	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3082	vis et regnas eurs bes	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3083	de sanctisma tenitate ad	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3084	te glorificannus obeata trinitas	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3085	sion nomen domini benedic	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3086	tum et ut hoc munt et usque in	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3087	in seculum remmis et acio	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3088	mnipotens sempiterne	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3089	deus qui dedisti famulis	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3090	tuis in confessionc vere fidei	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3091	eternicatis gloria agnosce	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3092	et in potentia maiestatis a	Office of the Dead	Office of the Dead_Lauds	Office of the Dead_Lauds_Orationes
3093	trinitas non	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3094	deus misere	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3095	re nobis a	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3096	ce invoca	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3097	miser te ado	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3098	cannis te	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3099	dorare unitatem que sumus	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3100	votis eius sem fide et firmitates	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3101	ab omnibus semper tuammir	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3102	aduersist pec domini	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3103	tario ad abraham pacem a	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3104	eterne deus qui conqu a le con	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3105	substantialem et ceternum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3106	tabunt ante omnia secula silui	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3107	meffabiliter egemusti cum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3108	quod citez comm sancto pones	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Trinitas
3109	c de	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3110	celis deus	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3111	nobis oro	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3112	sancte pater o	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3113	existente eodem filio procedem	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3114	te celum terram atque et omnia	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3115	quemcumque existunt hominisibilia	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3116	invisibilia mirabiliter ce	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3117	cist tibi compreces cego tu aco	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3118	ro te laudo te benedicto teque	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3119	magnifico esto que son pro	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3120	pieurs michi min sermo pec	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3121	catorum et ne despicias me operum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3122	manum tuam secundum beat	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3123	salvam et aduvinci me propter	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3124	nomine sancto	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3125	tum tuum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3126	qui vivis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3127	et regnas	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3128	nisi redemp	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3129	touz midi de	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3130	miserem nobis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Deus pater
3131	comme ilhum christe fili	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3132	sevui qui est vernulf et	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3133	omnipotens deus splendor et	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3134	synago patrif et vita eterna	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3135	cui est una cum eterno patre	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3136	et sou sancto coquans honor	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3137	eadem glorici coeterna maies	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3138	tas unci substantia tabi gratia	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3139	cicie ago te adoro te laudo te	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3140	benedicto teque glorifico les me	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3141	obsecro perire patiaris secundum sal	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3142	va et aduvinci me propter	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3143	nomen scinctum tuum et	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3144	vous et regnas de inf per	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3145	onc a seculum seculiorum et	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3146	sanctos spiritu tophor	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Christus
3147	pietatissancte deus misere	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3148	ve nobis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3149	tens ab eis ineffabiliter pro	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3150	cedens quique super eundem domine	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3151	minum nostrum in columbere specie	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3152	et super sanctos discipulos su	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3153	omnia in singuis igneis descendi	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3154	sti tibi gras ago te adoro te	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3155	laudo te benedico tequez glorific	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3156	co expelle a me que son tenebras	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3157	tociis iniquitatis et perfice	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3158	et accende in me sumens misericorem	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3159	deus qui co	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3160	cequalis con	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3161	lors et coetet	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3162	miser patri	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3163	filioquez exis	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3164	tue et igne in sanctissim amo	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3165	vis tui qui viviis et regnas	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3166	leuf per omnia secula secum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3167	laci seculorum a me in quacio	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3168	deus ad beata δonaignie maxia	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3169	riosissima incatur et orphanorum	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3170	consolacion desolatorum via	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3171	exancium salus omnia in sę	Suffrages	Suffrages_Suffrages	Suffrages_Suffrages_Spiritus Sanctus
3172	te do	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3173	mina sanctas	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3174	ta marici	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3175	mater dei	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3176	summy re	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3177	gient filia	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3178	mater cælo	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3179	spectantum virgo cance pour	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3180	tuum virgo in partu et commirgo	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3181	post partum fons misericors	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3182	die fons salutis et gratié sons	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3183	consolacionis et indulgentie	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3184	fons pietatis et setitié pet illam	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3185	sanctam ineffabilem leticiam	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3186	qua exultavit spiritus tuus	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3187	brie le in archangelum annunc	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3188	missa hora quando tibi per grati	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3189	cicatus et conceptus filius dei	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3190	fuit et per illud divinum mi	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3191	iterum quod tunc operatus est	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3192	puissanctus et pec illam in	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3193	effabilem graciam pietatem	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3194	misericordiam amorem et humilitatem	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3195	per quasi filiis tuis descendit	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3196	accipere humanam carnem in	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3197	venerabilismo utero et in qui	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3198	gens te respexit quando terra cum	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3199	mendavit sancto johann caput	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3200	stolo et eius tangelisté et quando	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3201	te exaltavit super choros cance	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3202	sorum et per illam sanctam	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3203	ineffabilem humilitatem in	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3204	quci tu respondisti archangelio	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3205	gabrieli ecce ancilla domini	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3206	fiat michi secundum verbum tuum	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3207	et pec gloriosissima quindecim	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3208	gaudia que habuisti de silio tuo	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3209	milli nostro in huy po et pec illam	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3210	sanctam et maxima comm pas	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3211	sionem et carcerbismum cordis	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3212	dolorem quem habuisti quando	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3213	je sum virum in meam x in ante cum	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3214	filium tuum dominum nostrum	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3215	cem nudatum et in ipre leuci	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3216	tim vidisti pendentem cruci	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3217	salvum vulnercitum scituente	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3218	jes apponi clamante candisti et	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3219	morientem vidisti et per quam	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3220	quorum vuln ce fui tui et per toteac	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3221	cionem viscerum tuorum pre	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3222	mine dolore vonsneximo suoz	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3223	et per dolorem quem habuisti	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3224	quando vidisti eum vulnera	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3225	ri et per fontes sanguinis	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3226	sui et per omnem passionem	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3227	eius et omnem dolorem cordis	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3228	tui et per fontes la chimarum	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3229	tuarum sunt cum omnibus sanctis	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3230	et electis dei venias et festines	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3231	in auxilium et consiliv meum	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3232	in omnibus oronis et requestis	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3233	meis et in omnibus angustans	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3234	et necessitatibus me i et	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3235	in omnibus illis rebus qui	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3236	bus ego sum factus locutus	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3237	rurs aut cogitaturas omnibus	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3238	siebrians ce noctiz hors atque	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3239	momentis vite mee et mi	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3240	chi facimusotio impetres ad	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3241	lecto filio tuo virtut ommum	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3242	complementum cum omni	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3243	meam et consolatione commento	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3244	silio et adiutorio comm bene	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3245	dictione et sanacione omni	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3246	sanctificatione pace et populos	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3247	perité comm gaudio et a	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3248	lacte et ann abundans	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3249	cam omnia bonorum spiri	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3250	tuarum et coz por calum et	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3251	graciam sancto spiritus qui	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3252	me bene per omnia disponcit	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3253	commiscam meam custodiat	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3254	corpus meum regnoit mentem	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3255	erigat mores componcat	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3256	actus probet vota et desideri	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3257	a mea perficiat cogitationes	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3258	sanctas institiatur pz ceterita	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3259	mala indulgeat presentia	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3260	emendet futura moderetur	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3261	vitam honestam et honora	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3262	bisem michi tribuat fidem spiritus	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3263	et caritatem castitate in hu	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3264	misitatem et pacienciam mi	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3265	chi prestet cumque sensus	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3266	corporis mei regat et protegas	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3267	septem opera mem complere	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3268	me faciat quodecin articulos	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3269	fidei et decem præcepta legis	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3270	firmiter tenere et cre de ce me	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3271	faciat et cil se parte in peccatis	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3272	cemmasabuz me liberet et de	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3273	vendent usque in ymenn et monno	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3274	vismif diebus mei et ostende	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3275	michi faciem tuam et anni	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3276	tres michi siem et hora obi	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3277	tuis et mortis mee et hanc	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3278	orationem supplicem exaudias	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3279	et suscipias et vitam gentes	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3280	inciam michi tribuas rubri	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3281	et exaudi me dulcissima	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3282	virgo marit montes et	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3283	miscecordie et men	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3284	lia or acio ad beatissima	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3285	regnieni martam	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3286	virgo eius genitrix mari a	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3287	gratismum dei tempsim	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3288	puissancti sacrarum hanonicis	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3289	regni telorum per quam post	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3290	deum totus vivit orbis ter	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3291	rarum de té enim unigeni	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3292	tus des filius verus et omnipot	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3293	tens deus suam sacratissimi	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3294	fecit matrem assumens de te	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3295	illam sanctissimam carnem	Obsecro Te	Obsecro Te_no_level2	Obsecro Te_no_level2_no_level3
3296	ta et metet	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3297	min bene	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3298	dicta singu	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3299	laris atque	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3300	per quem immundus qui per	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3301	dicus etat salvatus est civis	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3302	pretiosissimo sanctimo suo	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3303	ipse mundus redemptus est	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3304	et peccata remissa sunt tor	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3305	mans etiam in preciosmo	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3306	utecon tans et pretiosissimo	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3307	sanctorume tuo vomens eam	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3308	eterne et incommutabili du	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3309	incitati sue coquo bona cuncta	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3310	procedunt per que omnia	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3311	facta sunt quem ador omnes	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3312	jaceatissimam carnem suam	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3313	cum preciosissimo sagume	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3314	je d ent quotidie fidelibus suis	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3315	sub for inc pains et vini in	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3316	cibum victim ad refectio	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3317	ne in animaenn autrez	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3318	et vitalem quam qui digne	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3319	manducaverit vitam eter	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3320	nam habebit qui autem in	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3321	signe manducaverit uindi	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3322	sum sibi manducat et bibit	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
3323	sicut pluvreis fecit mes culpa	O intemerata	O intemerata_no_level2	O intemerata_no_level2_no_level3
